,GEOID,solar_mw,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,State,County Name,FIPS State,FIPS County
2656,421019806001,2.9,42,101,980600,1,Pennsylvania,Philadelphia,42,101
2657,421070012004,1.0,42,107,001200,4,Pennsylvania,Schuylkill,42,107
2658,421090702004,3.0,42,109,070200,4,Pennsylvania,Snyder,42,109
2659,421298049012,3.3,42,129,804901,2,Pennsylvania,Westmoreland,42,129
2660,421330210202,1.6,42,133,021020,2,Pennsylvania,York,42,133
2661,440010306013,3.8,44,001,030601,3,Rhode Island,Bristol,44,001
2662,440030207011,3.0,44,003,020701,1,Rhode Island,Kent,44,003
2663,440030208002,40.1,44,003,020800,2,Rhode Island,Kent,44,003
2664,440030208003,1.9,44,003,020800,3,Rhode Island,Kent,44,003
2665,440030209032,5.0,44,003,020903,2,Rhode Island,Kent,44,003
2666,440030221001,4.7,44,003,022100,1,Rhode Island,Kent,44,003
2667,440050401041,7.5,44,005,040104,1,Rhode Island,Newport,44,005
2668,440050417022,2.4,44,005,041702,2,Rhode Island,Newport,44,005
2669,440070015001,1.3,44,007,001500,1,Rhode Island,Providence,44,007
2670,440070102001,2.0,44,007,010200,1,Rhode Island,Providence,44,007
2671,440070107011,3.0,44,007,010701,1,Rhode Island,Providence,44,007
2672,440070115001,3.0,44,007,011500,1,Rhode Island,Providence,44,007
2673,440070121043,2.0,44,007,012104,3,Rhode Island,Providence,44,007
2674,440070122002,5.0,44,007,012200,2,Rhode Island,Providence,44,007
2675,440070122003,5.8,44,007,012200,3,Rhode Island,Providence,44,007
2676,440070126011,2.4,44,007,012601,1,Rhode Island,Providence,44,007
2677,440070128033,3.0,44,007,012803,3,Rhode Island,Providence,44,007
2678,440070130023,5.8,44,007,013002,3,Rhode Island,Providence,44,007
2679,440070131023,1.8,44,007,013102,3,Rhode Island,Providence,44,007
2680,440070133002,2.0,44,007,013300,2,Rhode Island,Providence,44,007
2681,440070142002,3.1,44,007,014200,2,Rhode Island,Providence,44,007
2682,440070146004,26.2,44,007,014600,4,Rhode Island,Providence,44,007
2683,440090501032,2.0,44,009,050103,2,Rhode Island,Washington,44,009
2684,440090506001,3.3,44,009,050600,1,Rhode Island,Washington,44,009
2685,440090506003,4.0,44,009,050600,3,Rhode Island,Washington,44,009
2686,440090506004,4.5,44,009,050600,4,Rhode Island,Washington,44,009
2687,440090507023,13.1,44,009,050702,3,Rhode Island,Washington,44,009
2688,440090507024,13.9,44,009,050702,4,Rhode Island,Washington,44,009
2689,440090509022,4.0,44,009,050902,2,Rhode Island,Washington,44,009
2690,440090513053,3.8,44,009,051305,3,Rhode Island,Washington,44,009
2691,440090514001,3.1,44,009,051400,1,Rhode Island,Washington,44,009
2692,450030203011,74.9,45,003,020301,1,South Carolina,Aiken,45,003
2693,450059702011,8.2,45,005,970201,1,South Carolina,Allendale,45,005
2694,450059702021,70.0,45,005,970202,1,South Carolina,Allendale,45,005
2695,450070101061,3.0,45,007,010106,1,South Carolina,Anderson,45,007
2696,450070103001,1.0,45,007,010300,1,South Carolina,Anderson,45,007
2697,450070106022,3.0,45,007,010602,2,South Carolina,Anderson,45,007
2698,450099601012,6.0,45,009,960101,2,South Carolina,Bamberg,45,009
2699,450119702003,27.2,45,011,970200,3,South Carolina,Barnwell,45,011
2700,450119703004,8.4,45,011,970300,4,South Carolina,Barnwell,45,011
2701,450119704022,5.4,45,011,970402,2,South Carolina,Barnwell,45,011
2702,450130001003,72.5,45,013,000100,3,South Carolina,Beaufort,45,013
2703,450130002001,12.0,45,013,000200,1,South Carolina,Beaufort,45,013
2704,450130010001,6.0,45,013,001000,1,South Carolina,Beaufort,45,013
2705,450150201022,6.0,45,015,020102,2,South Carolina,Berkeley,45,015
2706,450179501002,72.1,45,017,950100,2,South Carolina,Calhoun,45,017
2707,450179502022,10.2,45,017,950202,2,South Carolina,Calhoun,45,017
2708,450179504004,24.1,45,017,950400,4,South Carolina,Calhoun,45,017
2709,450190027021,5.0,45,019,002702,1,South Carolina,Charleston,45,019
2710,450219703023,5.0,45,021,970302,3,South Carolina,Cherokee,45,021
2711,450259504023,75.0,45,025,950402,3,South Carolina,Chesterfield,45,025
2712,450279603002,2.0,45,027,960300,2,South Carolina,Clarendon,45,027
2713,450279605002,2.0,45,027,960500,2,South Carolina,Clarendon,45,027
2714,450279608012,2.0,45,027,960801,2,South Carolina,Clarendon,45,027
2715,450279608014,2.0,45,027,960801,4,South Carolina,Clarendon,45,027
2716,450299705022,2.5,45,029,970502,2,South Carolina,Colleton,45,029
2717,450310101004,2.0,45,031,010100,4,South Carolina,Darlington,45,031
2718,450310108001,2.0,45,031,010800,1,South Carolina,Darlington,45,031
2719,450310109022,10.0,45,031,010902,2,South Carolina,Darlington,45,031
2720,450310112022,2.0,45,031,011202,2,South Carolina,Darlington,45,031
2721,450339705005,5.0,45,033,970500,5,South Carolina,Dillon,45,033
2722,450410001012,1.0,45,041,000101,2,South Carolina,Florence,45,041
2723,450410004005,10.0,45,041,000400,5,South Carolina,Florence,45,041
2724,450410016025,2.0,45,041,001602,5,South Carolina,Florence,45,041
2725,450410018001,2.0,45,041,001800,1,South Carolina,Florence,45,041
2726,450410018002,2.0,45,041,001800,2,South Carolina,Florence,45,041
2727,450410020001,2.0,45,041,002000,1,South Carolina,Florence,45,041
2728,450410022033,2.0,45,041,002203,3,South Carolina,Florence,45,041
2729,450410024003,2.0,45,041,002400,3,South Carolina,Florence,45,041
2730,450450020012,2.0,45,045,002001,2,South Carolina,Greenville,45,045
2731,450450032041,2.0,45,045,003204,1,South Carolina,Greenville,45,045
2732,450479708022,2.0,45,047,970802,2,South Carolina,Greenwood,45,047
2733,450479709002,1.5,45,047,970900,2,South Carolina,Greenwood,45,047
2734,450479710002,2.0,45,047,971000,2,South Carolina,Greenwood,45,047
2735,450499201001,10.2,45,049,920100,1,South Carolina,Hampton,45,049
2736,450499201003,26.8,45,049,920100,3,South Carolina,Hampton,45,049
2737,450499202011,2.0,45,049,920201,1,South Carolina,Hampton,45,049
2738,450499203001,10.0,45,049,920300,1,South Carolina,Hampton,45,049
2739,450499204011,10.2,45,049,920401,1,South Carolina,Hampton,45,049
2740,450499204012,20.0,45,049,920401,2,South Carolina,Hampton,45,049
2741,450510509012,3.6,45,051,050901,2,South Carolina,Horry,45,051
2742,450539502013,10.0,45,053,950201,3,South Carolina,Jasper,45,053
2743,450539502031,8.0,45,053,950203,1,South Carolina,Jasper,45,053
2744,450539502041,71.4,45,053,950204,1,South Carolina,Jasper,45,053
2745,450570103001,3.0,45,057,010300,1,South Carolina,Lancaster,45,057
2746,450619203023,4.0,45,061,920302,3,South Carolina,Lee,45,061
2747,450619206001,4.0,45,061,920600,1,South Carolina,Lee,45,061
2748,450630206052,1.6,45,063,020605,2,South Carolina,Lexington,45,063
2749,450630208032,17.7,45,063,020803,2,South Carolina,Lexington,45,063
2750,450630209101,38.0,45,063,020910,1,South Carolina,Lexington,45,063
2751,450679502002,1.9,45,067,950200,2,South Carolina,Marion,45,067
2752,450679502003,7.0,45,067,950200,3,South Carolina,Marion,45,067
2753,450719507003,3.5,45,071,950700,3,South Carolina,Newberry,45,071
2754,450750105001,148.1,45,075,010500,1,South Carolina,Orangeburg,45,075
2755,450750105003,75.0,45,075,010500,3,South Carolina,Orangeburg,45,075
2756,450750108032,1.2,45,075,010803,2,South Carolina,Orangeburg,45,075
2757,450750118031,39.0,45,075,011803,1,South Carolina,Orangeburg,45,075
2758,450750118032,6.1,45,075,011803,2,South Carolina,Orangeburg,45,075
2759,450819602012,6.8,45,081,960201,2,South Carolina,Saluda,45,081
2760,450819602022,3.4,45,081,960202,2,South Carolina,Saluda,45,081
2761,450830222012,2.0,45,083,022201,2,South Carolina,Spartanburg,45,083
2762,450830222021,2.0,45,083,022202,1,South Carolina,Spartanburg,45,083
2763,450830228062,4.0,45,083,022806,2,South Carolina,Spartanburg,45,083
2764,450830229023,2.0,45,083,022902,3,South Carolina,Spartanburg,45,083
2765,450899703003,10.0,45,089,970300,3,South Carolina,Williamsburg,45,089
2766,460659778003,1.0,46,065,977800,3,South Dakota,Hughes,46,065
2767,470370109031,1.4,47,037,010903,1,Tennessee,Davidson,47,037
2768,470470605014,2.3,47,047,060501,4,Tennessee,Fayette,47,047
2769,470470606002,15.0,47,047,060600,2,Tennessee,Fayette,47,047
2770,470659801001,1.9,47,065,980100,1,Tennessee,Hamilton,47,065
2771,470659802002,7.6,47,065,980200,2,Tennessee,Hamilton,47,065
2772,470699502003,15.0,47,069,950200,3,Tennessee,Hardeman,47,069
2773,470759304002,3.0,47,075,930400,2,Tennessee,Haywood,47,075
2774,470759305003,4.2,47,075,930500,3,Tennessee,Haywood,47,075
2775,471099305012,23.8,47,109,930501,2,Tennessee,McNairy,47,109
2776,471099305023,31.8,47,109,930502,3,Tennessee,McNairy,47,109
2777,471130017002,16.0,47,113,001700,2,Tennessee,Madison,47,113
2778,471570202212,1.7,47,157,020221,2,Tennessee,Shelby,47,157
2779,471570204001,53.0,47,157,020400,1,Tennessee,Shelby,47,157
2780,471570211212,1.1,47,157,021121,2,Tennessee,Shelby,47,157
2781,471790619031,4.4,47,179,061903,1,Tennessee,Washington,47,179
2782,480039501001,650.0,48,003,950100,1,Texas,Andrews,48,003
2783,480039504002,420.0,48,003,950400,2,Texas,Andrews,48,003
2784,480157601001,10.0,48,015,760100,1,Texas,Austin,48,015
2785,480157603022,1.6,48,015,760302,2,Texas,Austin,48,015
2786,480291316012,1.7,48,029,131601,2,Texas,Bexar,48,029
2787,480291316061,5.5,48,029,131606,1,Texas,Bexar,48,029
2788,480291316141,4.4,48,029,131614,1,Texas,Bexar,48,029
2789,480291318023,1.0,48,029,131802,3,Texas,Bexar,48,029
2790,480291417002,13.5,48,029,141700,2,Texas,Bexar,48,029
2791,480291519003,40.7,48,029,151900,3,Texas,Bexar,48,029
2792,480291522015,19.8,48,029,152201,5,Texas,Bexar,48,029
2793,480291620032,10.6,48,029,162003,2,Texas,Bexar,48,029
2794,480291716022,5.0,48,029,171602,2,Texas,Bexar,48,029
2795,480339501001,525.0,48,033,950100,1,Texas,Borden,48,033
2796,480359501002,5.0,48,035,950100,2,Texas,Bosque,48,035
2797,480359502001,5.0,48,035,950200,1,Texas,Bosque,48,035
2798,480396620004,120.0,48,039,662000,4,Texas,Brazoria,48,039
2799,480439505001,50.0,48,043,950500,1,Texas,Brewster,48,043
2800,480479501002,9.5,48,047,950100,2,Texas,Brooks,48,047
2801,480759501001,240.0,48,075,950100,1,Texas,Childress,48,075
2802,480850316701,5.9,48,085,031670,1,Texas,Collin,48,085
2803,480970005002,5.2,48,097,000500,2,Texas,Cooke,48,097
2804,480970009001,59.0,48,097,000900,1,Texas,Cooke,48,097
2805,480990105041,15.4,48,099,010504,1,Texas,Coryell,48,099
2806,481039501001,150.0,48,103,950100,1,Texas,Crane,48,103
2807,481159504021,150.0,48,115,950402,1,Texas,Dawson,48,115
2808,481210201161,2.0,48,121,020116,1,Texas,Denton,48,121
2809,481350022001,180.0,48,135,002200,1,Texas,Ector,48,135
2810,481350030022,16.8,48,135,003002,2,Texas,Ector,48,135
2811,481410101012,2.0,48,141,010101,2,Texas,El Paso,48,141
2812,481410102101,10.3,48,141,010210,1,Texas,El Paso,48,141
2813,481410103583,3.0,48,141,010358,3,Texas,El Paso,48,141
2814,481450004002,5.3,48,145,000400,2,Texas,Falls,48,145
2815,481479507013,123.6,48,147,950701,3,Texas,Fannin,48,147
2816,481479507022,10.0,48,147,950702,2,Texas,Fannin,48,147
2817,481576758002,10.0,48,157,675800,2,Texas,Fort Bend,48,157
2818,481810011041,10.0,48,181,001104,1,Texas,Grayson,48,181
2819,481810017002,5.0,48,181,001700,2,Texas,Grayson,48,181
2820,481810019013,5.3,48,181,001901,3,Texas,Grayson,48,181
2821,482079503001,325.0,48,207,950300,1,Texas,Haskell,48,207
2822,482179602002,9.9,48,217,960200,2,Texas,Hill,48,217
2823,482319604001,10.0,48,231,960400,1,Texas,Hunt,48,231
2824,482319614022,10.0,48,231,961402,2,Texas,Hunt,48,231
2825,482530205004,200.0,48,253,020500,4,Texas,Jones,48,253
2826,482559704001,10.0,48,255,970400,1,Texas,Karnes,48,255
2827,482719501003,39.6,48,271,950100,3,Texas,Kinney,48,271
2828,482770003011,198.5,48,277,000301,1,Texas,Lamar,48,277
2829,482770003013,10.0,48,277,000301,3,Texas,Lamar,48,277
2830,483090037033,5.0,48,309,003703,3,Texas,McLennan,48,309
2831,483090038024,10.0,48,309,003802,4,Texas,McLennan,48,309
2832,483279503001,7.5,48,327,950300,1,Texas,Menard,48,327
2833,483539505004,200.0,48,353,950500,4,Texas,Nolan,48,353
2834,483719501001,255.0,48,371,950100,1,Texas,Pecos,48,371
2835,483719501003,494.5,48,371,950100,3,Texas,Pecos,48,371
2836,483719505002,255.0,48,371,950500,2,Texas,Pecos,48,371
2837,483719505003,154.0,48,371,950500,3,Texas,Pecos,48,371
2838,483719505005,187.7,48,371,950500,5,Texas,Pecos,48,371
2839,483779502001,10.0,48,377,950200,1,Texas,Presidio,48,377
2840,483859501001,1.5,48,385,950100,1,Texas,Real,48,385
2841,483899506001,100.0,48,389,950600,1,Texas,Reeves,48,389
2842,484319501001,145.0,48,431,950100,1,Texas,Sterling,48,431
2843,484391065184,1.1,48,439,106518,4,Texas,Tarrant,48,439
2844,484510017093,200.0,48,451,001709,3,Texas,Tom Green,48,451
2845,484530021101,2.6,48,453,002110,1,Texas,Travis,48,453
2846,484530022191,30.0,48,453,002219,1,Texas,Travis,48,453
2847,484530458001,144.0,48,453,045800,1,Texas,Travis,48,453
2848,484619502001,730.0,48,461,950200,1,Texas,Upton,48,461
2849,484639502024,100.0,48,463,950202,4,Texas,Uvalde,48,463
2850,484679508021,59.0,48,467,950802,1,Texas,Van Zandt,48,467
2851,484790018151,10.0,48,479,001815,1,Texas,Webb,48,479
2852,484817406003,10.0,48,481,740600,3,Texas,Wharton,48,481
2853,484910215131,1.3,48,491,021513,1,Texas,Williamson,48,491
2854,484930002021,1.0,48,493,000202,1,Texas,Wilson,48,493
2855,484930006002,2.0,48,493,000600,2,Texas,Wilson,48,493
2856,484959504001,250.0,48,495,950400,1,Texas,Winkler,48,495
2857,490011002001,356.1,49,001,100200,1,Utah,Beaver,49,001
2858,490111258093,1.3,49,011,125809,3,Utah,Davis,49,011
2859,490159765001,100.0,49,015,976500,1,Utah,Emery,49,015
2860,490211101001,83.0,49,021,110100,1,Utah,Iron,49,021
2861,490211102021,3.0,49,021,110202,1,Utah,Iron,49,021
2862,490211102023,80.0,49,021,110202,3,Utah,Iron,49,021
2863,490211103001,272.0,49,021,110300,1,Utah,Iron,49,021
2864,490211103003,213.4,49,021,110300,3,Utah,Iron,49,021
2865,490211107021,6.0,49,021,110702,1,Utah,Iron,49,021
2866,490279743001,70.0,49,027,974300,1,Utah,Millard,49,027
2867,490279743002,50.0,49,027,974300,2,Utah,Millard,49,027
2868,490339501002,57.6,49,033,950100,2,Utah,Rich,49,033
2869,490351025012,1.3,49,035,102501,2,Utah,Salt Lake,49,035
2870,490419752001,80.0,49,041,975200,1,Utah,Sevier,49,041
2871,490532716004,2.0,49,053,271600,4,Utah,Washington,49,053
2872,500019604001,14.0,50,001,960400,1,Vermont,Addison,50,001
2873,500039710002,2.2,50,003,971000,2,Vermont,Bennington,50,003
2874,500039713003,2.0,50,003,971300,3,Vermont,Bennington,50,003
2875,500070026013,2.2,50,007,002601,3,Vermont,Chittenden,50,007
2876,500070030002,1.9,50,007,003000,2,Vermont,Chittenden,50,007
2877,500070031013,4.7,50,007,003101,3,Vermont,Chittenden,50,007
2878,500070031021,5.0,50,007,003102,1,Vermont,Chittenden,50,007
2879,500070033012,4.4,50,007,003301,2,Vermont,Chittenden,50,007
2880,500070034021,2.2,50,007,003402,1,Vermont,Chittenden,50,007
2881,500070035012,2.0,50,007,003501,2,Vermont,Chittenden,50,007
2882,500070035023,5.8,50,007,003502,3,Vermont,Chittenden,50,007
2883,500079800001,1.3,50,007,980000,1,Vermont,Chittenden,50,007
2884,500099505003,2.1,50,009,950500,3,Vermont,Essex,50,009
2885,500110101021,2.3,50,011,010102,1,Vermont,Franklin,50,011
2886,500110106001,2.0,50,011,010600,1,Vermont,Franklin,50,011
2887,500110109002,4.9,50,011,010900,2,Vermont,Franklin,50,011
2888,500130201004,1.0,50,013,020100,4,Vermont,Grand Isle,50,013
2889,500159535002,2.2,50,015,953500,2,Vermont,Lamoille,50,015
2890,500159536003,1.0,50,015,953600,3,Vermont,Lamoille,50,015
2891,500179592001,2.0,50,017,959200,1,Vermont,Orange,50,017
2892,500179592002,5.0,50,017,959200,2,Vermont,Orange,50,017
2893,500179595004,5.0,50,017,959500,4,Vermont,Orange,50,017
2894,500199518003,1.9,50,019,951800,3,Vermont,Orleans,50,019
2895,500199519001,2.2,50,019,951900,1,Vermont,Orleans,50,019
2896,500219623001,2.0,50,021,962300,1,Vermont,Rutland,50,021
2897,500219627003,2.3,50,021,962700,3,Vermont,Rutland,50,021
2898,500219630001,1.5,50,021,963000,1,Vermont,Rutland,50,021
2899,500219630003,2.0,50,021,963000,3,Vermont,Rutland,50,021
2900,500219634001,2.0,50,021,963400,1,Vermont,Rutland,50,021
2901,500219640002,2.2,50,021,964000,2,Vermont,Rutland,50,021
2902,500259676001,1.8,50,025,967600,1,Vermont,Windham,50,025
2903,500259686002,2.0,50,025,968600,2,Vermont,Windham,50,025
2904,500279654001,1.8,50,027,965400,1,Vermont,Windsor,50,027
2905,500279655013,5.0,50,027,965501,3,Vermont,Windsor,50,027
2906,500279663003,19.6,50,027,966300,3,Vermont,Windsor,50,027
2907,500279665011,2.2,50,027,966501,1,Vermont,Windsor,50,027
2908,510010902021,80.0,51,001,090202,1,Virginia,Accomack,51,001
2909,510019802001,4.3,51,001,980200,1,Virginia,Accomack,51,001
2910,510110403002,15.7,51,011,040300,2,Virginia,Appomattox,51,011
2911,510190304043,3.0,51,019,030404,3,Virginia,Bedford,51,019
2912,510299302012,39.8,51,029,930201,2,Virginia,Buckingham,51,029
2913,510310206003,80.0,51,031,020600,3,Virginia,Campbell,51,031
2914,510379301021,13.8,51,037,930102,1,Virginia,Charlotte,51,037
2915,510411004031,0.8,51,041,100403,1,Virginia,Chesterfield,51,041
2916,510430102003,10.0,51,043,010200,3,Virginia,Clarke,51,043
2917,510579508002,20.0,51,057,950800,2,Virginia,Essex,51,057
2918,510619307062,8.0,51,061,930706,2,Virginia,Fauquier,51,061
2919,510650201011,5.0,51,065,020101,1,Virginia,Fluvanna,51,065
2920,510731002032,19.8,51,073,100203,2,Virginia,Gloucester,51,073
2921,510754005001,5.0,51,075,400500,1,Virginia,Goochland,51,075
2922,510818802002,80.0,51,081,880200,2,Virginia,Greensville,51,081
2923,510818802003,100.0,51,081,880200,3,Virginia,Greensville,51,081
2924,510839302032,80.0,51,083,930203,2,Virginia,Halifax,51,083
2925,510853214031,25.0,51,085,321403,1,Virginia,Hanover,51,085
2926,510890104001,20.0,51,089,010400,1,Virginia,Henry,51,089
2927,510932802003,7.6,51,093,280200,3,Virginia,Isle of Wight,51,093
2928,511019501013,19.8,51,101,950101,3,Virginia,King William,51,101
2929,511099502011,8.0,51,109,950201,1,Virginia,Louisa,51,109
2930,511099502012,88.2,51,109,950201,2,Virginia,Louisa,51,109
2931,511179304012,80.0,51,117,930401,2,Virginia,Mecklenburg,51,117
2932,511179304021,49.9,51,117,930402,1,Virginia,Mecklenburg,51,117
2933,511199511003,15.0,51,119,951100,3,Virginia,Middlesex,51,119
2934,511277003022,20.0,51,127,700302,2,Virginia,New Kent,51,127
2935,511319302004,20.0,51,131,930200,4,Virginia,Northampton,51,131
2936,511430108042,12.0,51,143,010804,2,Virginia,Pittsylvania,51,143
2937,511430114002,6.0,51,143,011400,2,Virginia,Pittsylvania,51,143
2938,511455002021,26.8,51,145,500202,1,Virginia,Powhatan,51,145
2939,511498505022,19.7,51,149,850502,2,Virginia,Prince George,51,149
2940,511650101002,0.8,51,165,010100,2,Virginia,Rockingham,51,165
2941,511710407003,15.7,51,171,040700,3,Virginia,Shenandoah,51,171
2942,511752005001,103.6,51,175,200500,1,Virginia,Southampton,51,175
2943,511770204072,500.0,51,177,020407,2,Virginia,Spotsylvania,51,177
2944,511818601002,240.3,51,181,860100,2,Virginia,Surry,51,181
2945,511838701001,20.0,51,183,870100,1,Virginia,Sussex,51,183
2946,511870206011,2.5,51,187,020601,1,Virginia,Warren,51,187
2947,511930102003,20.0,51,193,010200,3,Virginia,Westmoreland,51,193
2948,515500211041,32.0,51,550,021104,1,Virginia,Chesapeake City,51,550
2949,515500216052,0.4,51,550,021605,2,Virginia,Chesapeake City,51,550
2950,517109803001,1.3,51,710,980300,1,Virginia,Norfolk City,51,710
2951,518000754052,15.0,51,800,075405,2,Virginia,Suffolk City,51,800
2952,518100450001,7.0,51,810,045000,1,Virginia,Virginia Beach City,51,810
2953,530019502001,19.2,53,001,950200,1,Washington,Adams,53,001
2954,530050120001,3.2,53,005,012000,1,Washington,Benton,53,005
2955,530610535091,0.5,53,061,053509,1,Washington,Snohomish,53,061
2956,550050003003,2.5,55,005,000300,3,Wisconsin,Barron,55,005
2957,550050005003,3.8,55,005,000500,3,Wisconsin,Barron,55,005
2958,550170107004,1.0,55,017,010700,4,Wisconsin,Chippewa,55,017
2959,550170111002,2.5,55,017,011100,2,Wisconsin,Chippewa,55,017
